instance,generators,cont_params,cost,violation,job_ind,total_opt_jobs,classical_opt_time,optimized_bitstrings,max_inner,ar_uniform,ar_opt,error,history
0,11111,"[6.900511832540114, 1.0504118439298842, 0.3113443451071488, 1.7864544418242252, 1.4231988617272422, 0.3961122891477726, 0.016845259468229658, 0.029301555299520814, 0.14542328730763615, 0.06619438608751083, 2.1377280007040356, 2.1337669050634607, 2.1310890883486304, 2.135197966216193, 2.1346654750044456, 7.797346460077783e-37, -0.004355359729323116, -0.0077750541533720035, -0.0025228255999978338, -0.0031674439928739864]",114.31348443384243,3.389271958460717e-18,1,582,1.4620435503311455,32,0.14947061520069838,8.27580297602718e-07,1.3427191599281383e-05,,"[{""time"": 0.0036638793535530567, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.382212547474055, 0.0, 0.0, 0.0, 1.0168086125200198, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""fun"": 53.91255973749928, ""violation"": 96.8781066973421, ""total"": 968781120.8859808, ""extra"": {}}}, {""time"": 0.007821553386747837, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.242235031993083, 0.0, 0.0, 0.0, 1.4191349595896368, 0.06877005241758827, -0.0, -0.0, -0.0, 0.008544180914950556, 1.001562390105224, 1.0003952444049762, 0.9995529773956795, 1.0007739303430219, 1.0007074039030543, 0.0, -0.0026407155269645923, -0.004998345661002287, -0.0015793585201135097, -0.0017859817375450893], ""fun"": 53.252369454899046, ""violation"": 73.72541741562816, ""total"": 737254227.408651, ""extra"": {}}}, {""time"": 0.009885887615382671, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.321427081202874, 0.0, 0.0, 0.0, 1.4192847016061627, 0.09290894712066115, -0.0, -0.0, -0.0, 0.010524837496141038, 1.0248739220542085, 1.023259207526414, 1.0221827704368749, 1.0237601262978129, 1.0236473885347344, 2.2636910439795813e-24, -0.00360872314041958, -0.00656299684885087, -0.0022302614391096426, -0.0025575224141942713], ""fun"": 54.15760053321594, ""violation"": 67.15307144740231, ""total"": 671530768.6316236, ""extra"": {}}}, {""time"": 0.01324772136285901, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.384534636153553, 0.0, 0.0, 0.0, 1.419272990193195, 0.11353121318657215, -0.0, -0.0, -0.0, 0.011214641917460763, 1.0475043861024254, 1.0455541903747392, 1.044304739508148, 1.0461461678477566, 1.0459983081349615, 2.2636910439795813e-24, -0.00427350375533817, -0.007631822627775103, -0.002678775140842227, -0.003089973496945232], ""fun"": 54.939793002802936, ""violation"": 62.19577691643068, ""total"": 621957824.1040998, ""extra"": {}}}, {""time"": 0.01548038749024272, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.439576139689684, 0.0, 0.0, 0.0, 1.419264401165463, 0.13191748669578884, -0.0, -0.0, -0.0, 0.01167157100060764, 1.070454462125272, 1.0682300729858227, 1.0668403173313756, 1.0688962101167334, 1.0687194381527565, 2.18975054941109e-24, -0.004772224157385607, -0.00842861100217028, -0.003016599085029282, -0.0034916805445921136], ""fun"": 55.68848792997094, ""violation"": 58.052771462075185, ""total"": 580527770.3092397, ""extra"": {}}}, {""time"": 0.017425233498215675, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [8.54257309498344, 0.0, 0.0, 0.0, 1.4192613210445484, 0.16637669169945196, -0.0, -0.0, -0.0, 0.012601427503533744, 1.1245042026175875, 1.1218123453587872, 1.1201859956291966, 1.1226042280901312, 1.1223775954951742, 2.0514439832286474e-24, -0.0055177479931043695, -0.00960159960044663, -0.0035264531417136258, -0.004100128007704251], ""fun"": 57.368433262301295, ""violation"": 50.42296539280696, ""total"": 504229711.2965028, ""extra"": {}}}, {""time"": 0.01865691738203168, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [9.34141207946381, 0.0, 0.0, 0.0, 1.4193690225006723, 0.4270813061268232, -0.0, -0.0, -0.0, 0.02596365009795988, 1.668529043527165, 1.6637386998722001, 1.6610593348030263, 1.6650917784811803, 1.6646397065877334, 9.785936308514553e-25, -0.005874207956419367, -0.010053833982133598, -0.003799270021532788, -0.004438765932455544], ""fun"": 88.2095319680755, ""violation"": 14.717623363414827, ""total"": 147176321.84368023, ""extra"": {}}}, {""time"": 0.019775955472141504, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [9.61663800351481, 0.0, 0.0, 0.0, 1.420796666965693, 0.49680598054001074, -0.0, -0.0, -0.0, 0.03811385938534605, 2.018568931666514, 2.013852011322869, 2.0112298717120742, 2.015179151807145, 2.0147288600876143, 6.002764077793399e-25, -0.0049886999813562255, -0.008378095591118824, -0.0032694970102849987, -0.003838263917030356], ""fun"": 121.06713991925047, ""violation"": 6.382723382064713, ""total"": 63827354.887787044, ""extra"": {}}}, {""time"": 0.02091729547828436, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [9.760449083346439, 0.0, 0.0, 0.0, 1.4204383749059826, 0.54324638196379, -0.0, -0.0, -0.0, 0.03409549276640039, 2.1915397824868523, 2.186809771253114, 2.1841923919044417, 2.188137554558394, 2.1876827511564825, 4.0406932595878904e-25, -0.004725545100002487, -0.007916473653895037, -0.0031022531518903208, -0.003644172980809958], ""fun"": 141.95667721686831, ""violation"": 2.9484343027566804, ""total"": 29484484.984244023, ""extra"": {}}}, {""time"": 0.02209132956340909, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [9.90992305075091, 0.0, 0.0, 0.0, 1.4099392120846617, 0.6833973696509005, -0.0, -0.0, -0.0, -0.06519156712507877, 2.359220975762603, 2.3543658280914097, 2.3517521172427354, 2.355712650689872, 2.355228320362437, 2.138721484832535e-25, -0.004479468681062786, -0.007501064618315052, -0.0029409491041677035, -0.0034550734861310676], ""fun"": 165.18317667438868, ""violation"": 0.8594236884336145, ""total"": 8594402.06751282, ""extra"": {}}}, {""time"": 0.0233738892711699, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [9.988389259198208, 0.0, 0.0, 0.0, 1.423066265585283, 0.6617886190303964, -0.0, -0.0, -0.0, -0.016872060174292026, 2.4646435285012647, 2.459843305604806, 2.457225884871213, 2.461181979654661, 2.4607107350049064, 8.83889019597933e-26, -0.0043670231915601525, -0.007303982672501454, -0.002869817451254001, -0.0033724697703883984], ""fun"": 181.09549346845625, ""violation"": 0.14951078384908853, ""total"": 1495288.9339843537, ""extra"": {}}}, {""time"": 0.0245992005802691, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.04688703183783, 0.0, 0.0, 0.0, 1.4177764423829247, 0.5951362463759325, -0.0, -0.0, -0.0, 0.06536380145099985, 2.523318614364986, 2.5185914268628764, 2.5159695135842703, 2.5199190358939463, 2.5194652434574714, 1.5533395299997856e-26, -0.004327278639474659, -0.007224212786712827, -0.0028476648869981136, -0.0033479453508294403], ""fun"": 190.60838099978656, ""violation"": 0.0045725642291153355, ""total"": 45916.25067215314, ""extra"": {}}}, {""time"": 0.025906077586114407, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.060974311838685, 0.0, 0.0, 0.0, 1.4150492615688506, 0.637920575328696, -0.0, -0.0, -0.0, 0.025942598247683565, 2.5352899005711365, 2.5305167785116067, 2.527893431538151, 2.5318521082870413, 2.531388250317757, 0.0, -0.004311912959835353, -0.007202052169663649, -0.0028364191730710178, -0.003334335760226694], ""fun"": 192.6095378010776, ""violation"": 1.0562955939100546e-07, ""total"": 193.66583339498766, ""extra"": {}}}, {""time"": 0.0271830172277987, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.0608044878542, 0.0, 0.0, 0.0, 1.4152216552368784, 0.6549170377209528, -0.0, -0.0, -0.0, 0.008952748230573421, 2.535288673088972, 2.5304987793150655, 2.527875420440198, 2.5318368381665666, 2.5313691929339583, 0.0, -0.004309348227882326, -0.007199528112825567, -0.00283418593410522, -0.0033315121760739124], ""fun"": 192.6055030414999, ""violation"": 2.4691714077948893e-14, ""total"": 192.60550328841705, ""extra"": {}}}, {""time"": 0.028467311523854733, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.054160189304245, 0.0, 0.0, 0.0, 1.4218589591631876, 0.6543206630406887, -0.0, -0.0, -0.0, 0.009534327128160491, 2.5346114994937117, 2.5298234638144383, 2.5271993977349965, 2.5311614483579827, 2.5306943940274755, 0.0, -0.004309109995890432, -0.007200834102124878, -0.002833575497131079, -0.003330593686377169], ""fun"": 192.4296801305652, ""violation"": 1.4988640792737272e-11, ""total"": 192.42983001697314, ""extra"": {}}}, {""time"": 0.02972188824787736, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.053070551763549, 0.0, 0.0, 0.0, 1.4229436595244453, 0.6438524347290725, -0.0, -0.0, -0.0, 0.01998967228037915, 2.5346174373134343, 2.529840334191463, 2.5272162855969658, 2.5311765515298728, 2.5307119642437366, 0.0, -0.0043102282076695215, -0.007201914325306121, -0.002834569211804857, -0.0033318487269128195], ""fun"": 192.4200269373613, ""violation"": 7.583217271145117e-15, ""total"": 192.42002701319348, ""extra"": {}}}, {""time"": 0.030974312219768763, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.053071679249312, 0.0, 0.0, 0.0, 1.4229409923006031, 0.6346616913523928, -0.0, -0.0, -0.0, 0.02917643452707637, 2.534608244602029, 2.529840346531907, 2.5272162979502215, 2.5311750685845453, 2.530712561548699, 0.0, -0.004311639338738608, -0.00720332542851316, -0.002835792303693741, -0.00333339293747998], ""fun"": 192.4197269973706, ""violation"": 1.439351085060766e-15, ""total"": 192.4197270117641, ""extra"": {}}}, {""time"": 0.032293813303112984, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052825748146754, 0.0, 0.0, 0.0, 1.4231842004492556, 0.6204850191192279, -0.0, -0.0, -0.0, 0.043346147962150236, 2.534576428424255, 2.529822790750497, 2.527198723774315, 2.5311552030933226, 2.5306959232561845, 0.0, -0.00431377791220915, -0.007205504177585544, -0.0028376362519922094, -0.003335716965300258], ""fun"": 192.4138767624794, ""violation"": 5.390744986778516e-14, ""total"": 192.4138773015539, ""extra"": {}}}, {""time"": 0.033613644540309906, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052821745236606, 0.0, 0.0, 0.0, 1.4231850975058555, 0.6011819456895893, -0.0, -0.0, -0.0, 0.06264118223528471, 2.534557106656289, 2.5298228052669285, 2.527198738305827, 2.531152076660359, 2.53069716664371, 0.0, -0.004316739351783257, -0.007208465584357479, -0.0028402031412541073, -0.0033389577504020856], ""fun"": 192.4131759729916, ""violation"": 2.8039261489161206e-14, ""total"": 192.41317625338422, ""extra"": {}}}, {""time"": 0.034932855516672134, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052807673664432, 0.0, 0.0, 0.0, 1.423198690606854, 0.5978500909951826, -0.0, -0.0, -0.0, 0.0659717983410074, 2.5345527932074474, 2.529821832872659, 2.527197764892693, 2.5311505619221046, 2.530696407204621, 0.0, -0.004317248572379197, -0.007208977030279567, -0.002840643983177506, -0.0033395140981374773], ""fun"": 192.41276023761287, ""violation"": 4.313601206356762e-17, ""total"": 192.41276023804423, ""extra"": {}}}, {""time"": 0.03626323724165559, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052807646325569, 0.0, 0.0, 0.0, 1.423198693236674, 0.5976787396989918, -0.0, -0.0, -0.0, 0.06614308550727879, 2.534552621606324, 2.529821832922099, 2.527197764942185, 2.531150534088832, 2.5306964181629072, 0.0, -0.004317274865462026, -0.007209003323250509, -0.002840666773247485, -0.0033395428711266804], ""fun"": 192.41275410052327, ""violation"": 1.8329606669138522e-22, ""total"": 192.41275410052327, ""extra"": {}}}, {""time"": 0.03761361725628376, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052807469509688, 0.0, 0.0, 0.0, 1.4231988618555351, 0.5976274354921947, -0.0, -0.0, -0.0, 0.06619436853835281, 2.5345525580896213, 2.5298218208392136, 2.527197752846639, 2.5311505136557506, 2.5306964093564965, 0.0, -0.00431728271208643, -0.007209011197526689, -0.0028406735677766973, -0.0033395514466489505], ""fun"": 192.41274857343964, ""violation"": 3.520872593268747e-18, ""total"": 192.41274857347486, ""extra"": {}}}, {""time"": 0.03933194139972329, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 0, ""total_inner"": 0, ""max_inner"": 0}, ""result"": {""generator_statuses"": ""10001"", ""params"": [10.052807469506934, 0.0, 0.0, 0.0, 1.4231988618559457, 0.5976274072062059, -0.0, -0.0, -0.0, 0.06619439681622671, 2.5345525580167823, 2.5298218207946266, 2.5271977528020053, 2.5311505136065846, 2.530696409313726, 0.0, -0.004317282716579376, -0.007209011202121619, -0.002840673571639269, -0.0033395514515168895], ""fun"": 192.41274856562606, ""violation"": 3.698226804471724e-18, ""total"": 192.41274856566304, ""extra"": {""opt_time"": 0.04130100505426526, ""final"": true, ""success"": true, ""message"": ""Solve_Succeeded""}}}, {""time"": 0.2748655863106251, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.945111183479599, 1.0484284904934071, 0.300204726224386, 1.7689533143260812, 1.4093385048202085, 0.6150982096608775, 0.004170097630807842, 0.001163217471296069, 0.027658465419483105, 0.0060713221647104056, 2.139926509710982, 2.135712445758629, 2.133019608136026, 2.1371576629562083, 2.136611500582964, -1.0910938564332473e-32, -0.004325984122913867, -0.007738370484198998, -0.0024971118490604623, -0.0031402377058906274], ""fun"": 114.84186738711706, ""violation"": 5.146809592472911e-15, ""total"": 114.84186743858515, ""extra"": {}}}, {""time"": 0.2774985572323203, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.90186807729894, 1.0503555353010205, 0.31099719278356536, 1.7859392718673335, 1.4227938026344187, 0.5835490205725478, 0.015892051046199458, 0.001839557742605485, 0.042052483651562826, 0.010626000879857201, 2.137994513846556, 2.1338339967711675, 2.131154984692014, 2.1352728699263035, 2.1347299497846333, -1.3169737795102246e-31, -0.004318638249785585, -0.007737978728395933, -0.0024869946618845764, -0.0031302209542324318], ""fun"": 114.33495458165056, ""violation"": 1.4981384808964593e-11, ""total"": 114.33510439549865, ""extra"": {}}}, {""time"": 0.27918092254549265, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.900598940801437, 1.050408843248782, 0.3113253954845744, 1.7864266618929072, 1.4231770561365207, 0.5078066095868538, 0.016753980153599687, 0.0051541201158330765, 0.09405934690368384, 0.03014235300438672, 2.137851546948884, 2.133771565717114, 2.131093633307102, 2.1352076648699216, 2.134668175054623, 7.76632440660225e-32, -0.004333215120961635, -0.007752879853665029, -0.002501237293195847, -0.0031448671745428996], ""fun"": 114.31741409531125, ""violation"": 3.8450125124322385e-11, ""total"": 114.3177985965625, ""extra"": {}}}, {""time"": 0.2807345315814018, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.9005828863594205, 1.0504088491510732, 0.311326118829847, 1.786427143380165, 1.4231773702154409, 0.4163956339508824, 0.016791274248629535, 0.01776461485035298, 0.14037151083649108, 0.06255642467931283, 2.13775287354693, 2.1337706782571946, 2.1310927939419866, 2.135202037390265, 2.134669151739814, 3.337513082534586e-32, -0.004351424478685479, -0.007771098843437319, -0.002518895030131306, -0.0031635057486479224], ""fun"": 114.3148771304689, ""violation"": 2.2678406450246324e-11, ""total"": 114.31510391453341, ""extra"": {}}}, {""time"": 0.2823295583948493, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.900512740239385, 1.050411807226912, 0.31134411962714725, 1.786454105975461, 1.4231985975197388, 0.3970459227786641, 0.016844503791919256, 0.028866496016347408, 0.14516920461698196, 0.06595076976068495, 2.137729032600321, 2.133766953485281, 2.131089135820566, 2.135198044092558, 2.1346655119502094, 2.8752566111154647e-31, -0.004355176096489806, -0.007774870250569837, -0.0025226445854802768, -0.0031672581562937696], ""fun"": 114.31351892918474, ""violation"": 6.167122313989504e-14, ""total"": 114.31351954589697, ""extra"": {}}}, {""time"": 0.28396713733673096, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.9005127187091215, 1.0504118072486757, 0.3113441218420658, 1.786454107447519, 1.4231985984814413, 0.3963298662313597, 0.01684459983595943, 0.029223737632219773, 0.14534452974495005, 0.06613411650270302, 2.137728277130584, 2.133766951227052, 2.131089133686268, 2.1351980202745713, 2.134665518348908, -1.687316195196607e-32, -0.004355317019873046, -0.007775011198684389, -0.0025227837039200154, -0.0031674007469496774], ""fun"": 114.3135010527791, ""violation"": 8.127326350826565e-20, ""total"": 114.31350105277991, ""extra"": {}}}, {""time"": 0.28557223454117775, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.900511832552885, 1.0504118439298809, 0.3113443451068075, 1.7864544418239972, 1.4231988617270934, 0.39611246530126987, 0.01684525945347876, 0.029301441615386684, 0.14542325696635494, 0.06619435400760863, 2.1377280008851565, 2.1337669050616963, 2.1310890883468443, 2.1351979662168774, 2.134665475001659, 3.5862806855901043e-31, -0.004355359695004098, -0.007775054119055972, -0.0025228255656587996, -0.0031674439584570787], ""fun"": 114.31348443795356, ""violation"": 3.4001693371761834e-18, ""total"": 114.31348443798757, ""extra"": {}}}, {""time"": 0.2871537464670837, ""job_ind"": 1, ""optimizer_stats"": {""optimized_bitstrings"": 5, ""total_inner"": 0.2653002133592963, ""max_inner"": 0.12382690701633692}, ""result"": {""generator_statuses"": ""11111"", ""params"": [6.900511832540114, 1.0504118439298842, 0.3113443451071488, 1.7864544418242252, 1.4231988617272422, 0.3961122891477726, 0.016845259468229658, 0.029301555299520814, 0.14542328730763615, 0.06619438608751083, 2.1377280007040356, 2.1337669050634607, 2.1310890883486304, 2.135197966216193, 2.1346654750044456, 7.797346460077783e-37, -0.004355359729323116, -0.0077750541533720035, -0.0025228255999978338, -0.0031674439928739864], ""fun"": 114.31348443384243, ""violation"": 3.389271958460717e-18, ""total"": 114.31348443387633, ""extra"": {""opt_time"": 0.021823547780513763, ""final"": true, ""success"": true, ""message"": ""Solve_Succeeded""}}}]"
